Paenibacillaceae_1	Ruminococcaceae	Rhodocyclaceae	Clostridiaceae_1	Sphingomonadaceae	Lachnospiraceae	Rhodospirillaceae	Planctomycetaceae	Syntrophobacteraceae	Flavobacteriaceae	Comamonadaceae	Oxalobacteraceae	Ignavibacteriaceae	Hyphomicrobiaceae	Geobacteraceae	Xanthomonadaceae	Bacillaceae_1	Caldilineaceae	Rhizobiaceae	Rhodobacteraceae	Nitrospiraceae	Methylococcaceae	Nocardioidaceae	Micromonosporaceae	Enterobacteriaceae	Spirochaetaceae	Caulobacteraceae	Burkholderiales_incertae_sedis	Cystobacteraceae	Acetobacteraceae	Microbacteriaceae	Parachlamydiaceae	Porphyromonadaceae	Bdellovibrionaceae	Sinobacteraceae	Bacteriovoracaceae	Pseudomonadaceae	Neisseriaceae	Planococcaceae	Methylobacteriaceae	Chitinophagaceae	Desulfovibrionaceae	Opitutaceae	Prolixibacteraceae	Polyangiaceae	Gaiellaceae	Gracilibacteraceae	Desulfobulbaceae	Oscillochloridaceae	Desulfobacteraceae	Solirubrobacteraceae	Intrasporangiaceae	Streptomycetaceae	Clostridiales_Incertae_Sedis_XII	Phyllobacteriaceae	Desulfuromonadaceae	Verrucomicrobiaceae	Haliangiaceae	Clostridiales_Incertae_Sedis_XI	Syntrophaceae	Gallionellaceae	Peptostreptococcaceae	Conexibacteraceae	Thermomonosporaceae	Acidimicrobiaceae	Burkholderiaceae	Nannocystaceae	Gemmatimonadaceae	Rhodothermaceae	Myxococcaceae	Sphingobacteriaceae	Veillonellaceae	Pseudonocardiaceae	Mycobacteriaceae	Erythrobacteraceae	Thermoactinomycetaceae_1	Bradyrhizobiaceae	Sandaracinaceae	Coriobacteriaceae	Geodermatophilaceae	Aeromonadaceae	Methylocystaceae	Streptosporangiaceae	Methylophilaceae	Micrococcaceae	Cellulomonadaceae	Labilitrichaceae	Bacteroidaceae	Bacillales_Incertae_Sedis_XII	Chromatiaceae	Clostridiales_Incertae_Sedis_XVIII	Nitrosomonadaceae	Iamiaceae	Saprospiraceae	Holophagaceae	Rhodobiaceae	Cytophagaceae	Rhizobiales_incertae_sedis	Clostridiales_Incertae_Sedis_XIII	Hyphomonadaceae	Sneathiellaceae	Anaerolineaceae	Alicyclobacillaceae	Acidimicrobineae_incertae_sedis	Leptospiraceae	Paenibacillaceae_2	Xanthobacteraceae	Propionibacteriaceae	Aurantimonadaceae	Alcaligenaceae	Thermoactinomycetaceae_2	Nocardiaceae	Kineosporiaceae	Heliobacteriaceae	Oligoflexaceae	Deinococcaceae	Herpetosiphonaceae	Chloroplast	Clostridiaceae_4	Family_I	Cryomorphaceae	Syntrophorhabdaceae	Demequinaceae	Promicromonosporaceae	Marinilabiliaceae	Rubrobacteraceae	Family_V	Shewanellaceae	Moraxellaceae	Campylobacteraceae	Eubacteriaceae	Hydrogenophilaceae	Erysipelotrichaceae	Desulfomicrobiaceae	Glycomycetaceae	Fusobacteriaceae	Leptotrichiaceae	Thermaceae
Nitrospiraceae	0.00965339387705072	0.975747422745899	0.695023293872714	0.000674183014066919	0.303795285046677	0.00355566055152182	0.373296981140599	0.1195452973154	0.140642746971793	0.0509017545734528	0.0198382238535903	0.143293630848372	0.235431231958821	0.382308553824022	4.45493850462538e-06	0.0779245807209807	0.885703885612004	0.548073874445581	0.158828614879955	0.0244765289349595	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000691962059846312	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.244584600592509	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.189816800756687	1	1	1	1
Methylococcaceae	0.838871154581653	0.115910669901917	0.652824272838138	0.000781591690461134	0.615385322903945	0.0717501068136868	0.101611840302803	0.491739640905402	0.728605578609005	0.440541284336419	0.114112389200966	0.521438835926668	0.467299097018993	0.162304960684707	0.373192866222764	0.37630344508012	0.0489863250791882	0.676129179185304	0.267000152333425	0.0611066798819234	0.119830327101567	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.291370016859971	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.26508964554873e-06	1	1	1	2.11523204739082e-08	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Nocardioidaceae	0.612377885408811	0.286152976862829	0.770404829286622	0.487166875066344	0.0803651333862261	0.924816219703481	0.722746035602805	0.0690770378194393	0.518085380062926	0.398149778753415	0.421021389118409	0.327836059256835	0.488695264455406	0.237218914542825	0.0605614335011968	0.00383402079775051	0.627109656556988	0.990651266099325	0.312346229187391	0.0271037504833905	0.453745412330017	0.266605998517502	0	0.889819990263362	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Micromonosporaceae	0.903933804178711	0.971052333257233	0.696462769010082	0.133593126043756	0.0135755102825976	0.191108913893441	0.196933055021446	0.00738435781719947	0.794394031590568	0.281497747376705	0.117009850332875	0.115988184264478	0.736651730377468	0.22016267134494	0.00738321728290596	0.00102724795724814	0.303734460903377	0.157452451353339	0.174282450840075	1.71408875691034e-05	0.0711252981682144	0.201201273216827	9.57207390558694e-05	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.230010904395294	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00884839084245196	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Enterobacteriaceae	0.0299841715788045	0.172754861567887	0.727035554439974	0.0108411045021661	0.924537612107572	0.0271818896477318	0.638180084130353	0.718815017468041	0.208824048482527	0.964757292668419	0.0271431691234855	0.837359409652036	0.019389577343149	0.902095704461269	0.0293563405834109	0.181014941020728	0.37944638225981	0.443825826770598	0.694109695295797	0.23013045452585	0.0320040743995231	0.729417052920598	0.304675037987653	0.154420234161414	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Spirochaetaceae	0.0170600190539424	0.0851846760565866	0.808322975222131	6.0651262776997e-07	0.292079535544845	7.80769767872362e-05	0.124527654730286	0.748436383162764	0.0214166476494379	0.011537595411249	0.140842254599264	0.0558686922635245	0.00214359658934195	0.159364925231599	3.73366539427395e-06	0.654722811089039	0.0516705921394712	0.349375517927246	0.606079246693511	0.173943526363524	0.000738960600617449	0.0017812895808735	0.253707107533231	0.12580208900876	0.0140704799330283	0	1	0.508444373004716	0.107043060521702	1	1	1	0.0544051726798599	1	1	1	1	0.952278086711978	1	1	1	1	1	1	1	1	1	0.0327651070161622	1	1	1	1	1	1	1	1	1	1	1	1	0.3382767912802	1	1	1	1	1	1	1	1	1	1	0.590195568164845	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5.49277238390259e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0533198569011489	0.942817100105864	1	1
Caulobacteraceae	0.347750540794276	0.353274102040958	0.899657305954368	0.0325468663139328	0.00157235967776283	0.273586582845015	0.540181187507497	0.317135950832039	0.384238638751009	0.19533347216678	0.625071447337013	0.214760616895002	0.331208152531767	0.000339659466803099	0.78921851628839	0.0255630342192916	0.0112250442489746	0.496778326571671	0.0039840416539025	0.962622488324507	0.674842915526525	0.00168921694868919	0.997331463469171	0.883979369727014	0.925613564812699	0.0254434663349216	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.394380209136697	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Burkholderiales_incertae_sedis	0.0792499213228779	0.414558960397931	0.538790023690772	1.33318991897383e-07	0.706094381470528	0.00844595779831982	0.0921484175657049	0.844822257082366	0.20683259754749	0.0509494620452327	0.0441661814141918	0.00193781634430129	0.19890226844095	0.0499749865506422	0.010772223021576	0.704513214534128	0.0151472005352312	0.830868984326063	0.527206332092517	0.057954261659178	0.0118072840820618	0.000604005989255517	0.21510080371988	0.187682547814981	0.0754079065231213	5.45658266800511e-05	0.00417593329216824	0	1	1	1	1	1	1	1	1	1	0.0552679318573436	1	1	1	1	1	1	1	1	0.00102331385065288	0.444109948360273	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0777426603675238	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0923517955357522	0.299302326426006	1	1	1	1	1	1	1	1	1	0.347451479666287	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.936322715341372	1	1	1
Cystobacteraceae	0.0686012584599344	0.263016321403289	0.297487587497344	8.70502568301651e-05	0.0742714675666628	0.00418750370020961	0.210828031577349	0.487886339839118	0.117736439092905	0.00081228756383159	0.358924287422593	0.0867257171861254	0.00339288356580966	0.0161622821053477	0.00380423223912176	0.382274451669613	0.0726631627207639	0.0135759778012576	0.103027322571708	0.935237844009242	0.0403236633157368	0.102005140877964	0.353331096241223	0.784135548858083	0.273382329351203	1.14215813616839e-05	0.00578219998042146	0.00967545843345502	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.932275376289569	1	1	1
Acetobacteraceae	0.972664439624703	0.850609282830335	0.710420233912831	0.0964879837360933	0.040638788405085	0.0501783588887715	0.0668373001055756	1.95980243349456e-06	0.355294800262081	0.966687909155479	0.00944632286418326	0.47117241762754	0.393177251343575	0.440579330313859	0.890926497978913	0.0113768206659323	0.402874885148397	0.739919841929073	0.0656410814834772	3.03856778369835e-05	0.315789653378929	0.241096905218061	0.183507101124799	0.0797731994117671	0.919323906811401	0.852222427886384	0.465827908947213	0.387408115364954	0.859325998929201	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0978725022775865	1	1	1	1	1	1	1	1	1	1	0.003475158358746	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Microbacteriaceae	0.816655554798628	0.329654750013456	0.527458900206633	0.40495105341092	0.0939541498516303	0.00123107894994577	0.369316272346404	0.806551369874068	0.834234635183175	0.142104977188981	0.230801773823526	0.578381486595505	0.542968530802572	0.175465411439428	0.581419814265489	0.185864907729273	0.927631379592848	0.554835513455528	0.0769535860986082	0.908220861671596	0.21977463273752	0.586047876269388	0.00950240909077808	0.864480246500587	0.476114459870439	0.38196577732092	0.801770872946242	0.705473746735603	0.503240014472615	0.74260168729796	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0738647454236355	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0962972924976856	1	1	1	0.675251584559946	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Parachlamydiaceae	0.912123516923117	0.83996961263336	0.239157244885031	0.0453272390980838	0.257756335663951	0.0389936138493238	0.695945584499595	0.932142323053624	0.307736120249692	0.110641950389712	0.119046220464385	0.146878817919257	0.0157962545239172	0.488440103016814	0.198843402672093	0.65046869059864	0.318097732649469	0.578215084840104	0.58902200040658	0.971936596803719	0.0113302832428884	0.29924467822984	0.646299186170998	0.937036137185664	0.225980782317174	0.00701826270148038	0.203388076505266	0.029652013831376	0.0406540346961381	0.778361843220134	0.708134916386165	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Porphyromonadaceae	0.0411714598741231	0.545778125441955	0.270162698293331	0.0027849876144644	0.537716823763967	0.0183270943671838	0.489378894828212	0.629404019600701	0.00287246249008369	0.0275129677727854	0.356151985545578	0.119504824301067	0.000790942789630146	0.693571458158344	0.000181309986273097	0.902429930810153	0.591586663239449	0.46480953631082	0.49420282249285	0.32820660016829	0.00286870145393346	0.110766928783404	0.408993577243804	0.0970841065143475	0.107058354516989	5.79333113404961e-06	0.035032230275646	0.00859915500455095	0.00116615272319482	0.585157870112236	0.622733083346411	0.0117392935997747	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.468274557939852	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Bdellovibrionaceae	0.962557203516716	0.32078779693065	0.89242188221713	0.490054246248988	0.15509160942568	0.815641917949642	0.259414955502155	0.0759744578746179	0.857257233019464	0.682998411680502	0.644395364977637	0.893272584249344	0.733875400683556	0.469339157049559	0.666038843700399	0.67860109658331	0.590730348458945	0.797058903477759	0.467068312484782	0.481727535629334	0.59583087209807	0.00232079110033673	0.264006944617577	0.564688860743483	0.494812616951763	0.0866338795776881	0.126786958122505	0.177709842015797	0.651497695397436	0.218584310676058	0.891589392923324	0.122746090235468	0.388094844032554	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Sinobacteraceae	0.0746419719954415	0.633667761326099	0.784615844169204	0.937808631069566	0.263279851731695	0.38018218305314	0.104884973772497	0.681539297782605	0.0403031393724887	0.514130390721409	0.53137534082898	0.723249765474171	0.0727280395479688	0.10198621452343	0.0309787777136285	0.125885327940625	0.344100442352059	0.628466501327097	0.975250625091737	0.8103621109886	0.29235583562293	0.0403900807992393	0.264155860931719	0.0903101832446285	0.0427797434261205	0.279201180152158	0.0964342447154227	0.250243808495568	0.657237371296821	0.620997961151629	0.726071697478135	0.768750690971284	0.0637883626697557	0.119568231107069	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Bacteriovoracaceae	0.383283598486263	0.517277558588869	0.9653514125165	0.0029332519225247	0.640300964040473	0.144874552091514	0.39752643774959	0.745366099385136	0.602472739317177	0.145240418345197	0.0165105565645972	0.416835717897568	0.781465491683545	0.328352522802302	0.427572625797434	0.936265440746277	0.233004967495982	0.574959767217736	0.0318318810947088	0.16171803272558	0.138833500143955	0.0576944947712829	0.182508992158406	0.588781187951164	0.261488766062421	0.0838656732643668	0.728252995882	0.0114772837007722	0.102458169185521	0.831144671373656	0.788859327059309	0.570534317360476	0.308569700539666	0.715349482604595	0.185816063790796	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Pseudomonadaceae	0.343505774875115	0.525623715223661	0.478881537886602	0.101037893164502	0.665247449197984	0.458979610694473	0.479348583419776	0.0984491657872066	0.558203836849311	0.286423666595694	0.813986156414939	0.676646809096052	0.796509841978975	0.17086158896214	0.391030318744845	0.400412828312821	0.055809569196389	0.441720132470624	0.535864413639198	0.619105330847073	0.716780739152715	0.0710701348944889	0.554185770145781	0.168080584821349	0.685255653206682	0.493092625071802	0.221947536924329	0.0236250587163381	0.189517632077979	0.81132779754861	0.0921711443435999	0.816290430848599	0.557014836219843	0.372209579657371	0.115729477437656	0.0583579952244158	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Neisseriaceae	0.0435071430356256	0.782446842158221	0.294402327485558	1.97226084546582e-05	0.952585517644889	0.000990376206608389	0.0330810742572425	0.428692022913314	0.175442563002884	0.0411894449483569	0.0607286680722126	0.00513684894068489	0.185816364624512	0.265359703410313	0.000370551370039933	0.374224079370081	0.314094377976319	0.827570627065373	0.721651413477643	0.0173823710013985	0.00104847506177149	0.175939910672572	0.240822304777621	0.0068543597958192	0.0177910221516897	0.000102483651174341	0.127344169447249	5.88582873880123e-06	0.00617986585602189	0.18559727575342	0.307576824109735	0.0426955230326171	0.00710273007263562	0.445533678565058	0.441247930165328	0.239557454668023	0.834141540606371	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.975130141827348	1	1	1	1	1	1	0.0323416493884672	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.156424075068173	0.840459688060777	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.41349201779043	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0011080687302396	1	1	0.969561788997187	1	1	1
Planococcaceae	0.744305551833672	0.897133643153121	0.964407290021846	0.00100752560737996	0.805020738851457	0.0210226384876912	0.0207827670144531	0.345018258202478	0.247966166200467	0.601027089616212	0.0154514122023643	0.0260358636906381	0.694621793075344	0.082692050545807	0.391250322985862	0.354783632764032	0.762185877184688	0.798602456721266	0.0977814069669648	0.0182649932068174	0.115073709628728	3.11959332826521e-05	0.690322449138369	0.0715686534751265	0.532708841581589	0.0281277975537261	0.276262051699765	0.000464817097960699	0.143803811061643	0.0976580960715197	0.705348421560571	0.109186226513832	0.373665724607071	0.0196972344275614	0.0325078609466813	0.0140948961741153	0.1614961409656	0.00436138804856612	0	1	1	1	1	1	1	1	0.760049988567938	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0536063935541788	1	1	1	1	1	1	1	1	0.00369786640584948	1	1	1	1	1	1	0.380664998070114	1	1	0.134483493600441	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Methylobacteriaceae	0.65669575864287	0.21306557368691	0.789460766493767	0.0071254870542382	0.186127959336866	7.25753130189146e-06	0.0308636626271024	0.281606572347239	0.592315703519095	0.337106157001301	0.0384434094996173	0.0883240147993141	0.303802145736181	0.128028018239037	0.0567408907319951	0.891999651066585	0.039974911890602	0.674716185232471	0.575848771489719	0.141625717754649	0.11493085383569	0.0205433106501181	0.361633932351063	0.170902358117251	0.0283628298299557	0.000719752858026173	0.249819491325917	0.0744197726182207	0.121176144833279	0.145652223662811	0.0107476671106819	0.10483156477093	0.199521456907223	0.153928146917671	0.852278104761646	0.868576954290412	0.34032720904632	0.0590599709539702	0.0444741302378581	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.846699492936313	1	1	1	1	1	1	1	1	1
Chitinophagaceae	0.985660303991181	0.611519761022482	0.823764308689843	0.010249193143052	0.25348884414869	0.0866063773000283	0.00902225925218861	0.216389440910469	0.578175161393829	0.270097318924994	0.118255478260145	0.149825549405863	0.35056527102386	0.00856391022210173	0.961032171029494	0.724076930231228	0.0114821315076602	0.403228696034973	0.290080606999652	0.494054188143298	0.509125153766513	0.178612400014207	0.602054932823195	0.55521932965064	0.426512956122388	0.183020022345322	0.0216324364017564	0.00278982754385945	0.266938188692259	0.860995990050628	0.0701025220341798	0.628831340697776	0.863730494084668	0.167664631045722	0.0836110257811422	0.257990726491987	0.0190362550116861	0.00248928572218258	0.0319208363659599	0.339659823893923	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.261415590431877	1	1	1	1	1	1
Desulfovibrionaceae	0.153465350869156	0.634814741200104	0.86424900513988	0.00194394673337528	0.023427538154097	0.00737369397893261	0.179788940470873	0.0105993819029596	0.921490104952283	0.273429360588407	0.0442693574275098	0.0744304111876829	0.947620124814295	0.434874522576104	1.54631194171074e-05	0.0563480336235249	0.892910089840343	0.969145661325129	0.116014458984921	2.49521006798986e-05	0.000111891299783571	0.0742874081599666	0.102689147849734	2.46053599053588e-05	0.0782898819938768	0.00361946297656479	0.493407574927401	0.00911370826897323	0.200684088855375	0.191248965501322	0.17463064100141	0.284661168823495	0.0127695082280692	0.670828168836746	0.227885753850873	0.361067622716025	0.557438918676587	0.00267856596055953	0.0374545869482829	0.0117698928849843	0.206769967319451	0	1	1	1	1	1	0.200254843316695	1	1	1	1	1	1	1	1	1	1	0.0399961201566889	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0142838488724378	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00191420123895457	1	1	1	0.0296461341183845	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6.41170119328363e-05	1	1	1	1
Opitutaceae	0.343549213721764	0.276179166085324	0.265207011627267	0.0488470275734855	0.94944412827221	0.0951325108323508	0.64222291341904	0.0148923563822926	0.934617136309673	0.909108437112154	0.17473516861519	0.441500948599083	0.119794182993069	0.952804689342275	0.0605679869855376	0.194550371026949	0.780759518998872	0.00620081972040382	0.506201147064806	0.108971512095471	0.350061630274696	0.222645600505352	0.616984592559129	0.509691548477144	0.0710451813358292	0.0266846576076539	0.896673743735523	0.313455031745472	0.0328634073828871	0.054339579525962	0.713111560441658	0.675194691094131	0.0605365372548307	0.523227515824891	0.732563370278443	0.146594130189927	0.675225954181828	0.513076503137683	0.304734725893604	0.0857452225214819	0.282341832532555	0.151596331586203	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Prolixibacteraceae	0.989200351494397	0.541088488110232	0.978598113454024	0.255435356703534	0.734908809571308	0.331824925967761	0.33225813594494	0.0973383303770667	0.724845325528676	0.643027131339427	0.947094116174335	0.344429228394849	0.719646920062763	0.770633990142599	0.038958043940473	0.484528291308994	0.335251117110319	0.627287329896917	0.294741131129966	0.0161106881575805	0.446221638887358	0.248032483037444	0.144853636887779	0.000249521904914342	0.491760192671498	0.0695615343849403	0.0740467746728273	0.50743240649514	0.166668094322187	0.758622149741889	0.622826329518599	0.487261455355757	0.0170916793672886	0.495768924520054	0.355511022598361	0.877312146783023	0.582985223878269	0.131865153285592	0.348226520671972	0.0636073151239495	0.956657487269141	0.00140203670849786	0.0416721560233105	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
