Paenibacillaceae_1	Ruminococcaceae	Rhodocyclaceae	Clostridiaceae_1	Sphingomonadaceae	Lachnospiraceae	Rhodospirillaceae	Planctomycetaceae	Syntrophobacteraceae	Flavobacteriaceae	Comamonadaceae	Oxalobacteraceae	Ignavibacteriaceae	Hyphomicrobiaceae	Geobacteraceae	Xanthomonadaceae	Bacillaceae_1	Caldilineaceae	Rhizobiaceae	Rhodobacteraceae	Nitrospiraceae	Methylococcaceae	Nocardioidaceae	Micromonosporaceae	Enterobacteriaceae	Spirochaetaceae	Caulobacteraceae	Burkholderiales_incertae_sedis	Cystobacteraceae	Acetobacteraceae	Microbacteriaceae	Parachlamydiaceae	Porphyromonadaceae	Bdellovibrionaceae	Sinobacteraceae	Bacteriovoracaceae	Pseudomonadaceae	Neisseriaceae	Planococcaceae	Methylobacteriaceae	Chitinophagaceae	Desulfovibrionaceae	Opitutaceae	Prolixibacteraceae	Polyangiaceae	Gaiellaceae	Gracilibacteraceae	Desulfobulbaceae	Oscillochloridaceae	Desulfobacteraceae	Solirubrobacteraceae	Intrasporangiaceae	Streptomycetaceae	Clostridiales_Incertae_Sedis_XII	Phyllobacteriaceae	Desulfuromonadaceae	Verrucomicrobiaceae	Haliangiaceae	Clostridiales_Incertae_Sedis_XI	Syntrophaceae	Gallionellaceae	Peptostreptococcaceae	Conexibacteraceae	Thermomonosporaceae	Acidimicrobiaceae	Burkholderiaceae	Nannocystaceae	Gemmatimonadaceae	Rhodothermaceae	Myxococcaceae	Sphingobacteriaceae	Veillonellaceae	Pseudonocardiaceae	Mycobacteriaceae	Erythrobacteraceae	Thermoactinomycetaceae_1	Bradyrhizobiaceae	Sandaracinaceae	Coriobacteriaceae	Geodermatophilaceae	Aeromonadaceae	Methylocystaceae	Streptosporangiaceae	Methylophilaceae	Micrococcaceae	Cellulomonadaceae	Labilitrichaceae	Bacteroidaceae	Bacillales_Incertae_Sedis_XII	Chromatiaceae	Clostridiales_Incertae_Sedis_XVIII	Nitrosomonadaceae	Iamiaceae	Saprospiraceae	Holophagaceae	Rhodobiaceae	Cytophagaceae	Rhizobiales_incertae_sedis	Clostridiales_Incertae_Sedis_XIII	Hyphomonadaceae	Sneathiellaceae	Anaerolineaceae	Alicyclobacillaceae	Acidimicrobineae_incertae_sedis	Leptospiraceae	Paenibacillaceae_2	Xanthobacteraceae	Propionibacteriaceae	Aurantimonadaceae	Alcaligenaceae	Thermoactinomycetaceae_2	Nocardiaceae	Kineosporiaceae	Heliobacteriaceae	Oligoflexaceae	Deinococcaceae	Herpetosiphonaceae	Chloroplast	Clostridiaceae_4	Family_I	Cryomorphaceae	Syntrophorhabdaceae	Demequinaceae	Promicromonosporaceae	Marinilabiliaceae	Rubrobacteraceae	Family_V	Shewanellaceae	Moraxellaceae	Campylobacteraceae	Eubacteriaceae	Hydrogenophilaceae	Erysipelotrichaceae	Desulfomicrobiaceae	Glycomycetaceae	Fusobacteriaceae	Leptotrichiaceae	Thermaceae
Paenibacillaceae_2	0.505004630035216	0.624113395142353	0.298628078152634	0.0967303460840312	0.837443203338908	0.112524542604636	0.219554716958191	0.0783936164279235	0.601896941326241	0.7504995986319	0.0176193927577085	0.0562728155263788	0.628516484370267	0.80427875606546	0.170735675530704	0.145478175827466	0.390473221727377	0.0370752640067659	0.0337264147299799	0.0139526435905797	0.112106376060642	1.23381354202529e-05	0.860843680878117	0.321355869531008	0.0929697914233951	0.184481527005793	0.484010582733955	0.486566059285168	0.470105900728061	0.103395168829496	0.818373059052974	0.598809245107483	0.170853129280505	0.778699429144878	0.373565811695702	0.318414301504453	0.0574051274139433	0.385480060828375	0.101793038363855	0.0991749083871589	0.437059291524748	0.357794189178151	0.114943551497818	0.455954920607644	0.48516706626526	0.475361400078956	0.307176231558257	0.169392111632485	0.690528496203553	0.318146671976956	0.787643793991234	0.669912245186627	0.262292733160275	0.18496251497689	0.665894741480104	0.747657101030235	0.327299682484201	0.0424756424615109	0.164889455703967	0.0693861495658209	0.634383053825498	0.153163120876193	0.320343251004589	1.26658542856609e-05	0.509808772250421	0.173958862287597	0.323571428834181	0.0213164646766573	0.967885815808855	0.164603642838331	0.806539994593569	0.0981997080814525	0.176934650178896	0.289814696213911	0.0669721952974095	0.626190714014887	0.195143256631771	0.0162866667584975	0.0907104892290833	0.211211338878055	0.24611236643267	0.400564372814736	0.491895027967255	0.64216360856803	0.0388374662261217	0.812387678506454	0.453350357900719	0.0682048650021174	0.134298291506549	0.188404148316854	0.331027280947442	0.0364837440135568	0.778720708774745	0.181117303594759	0.0382810322449949	0.0372273820338627	0.25032188581751	0.0282705042431159	0.457074447141195	0.553857203176606	0.621138084104507	0.555734989481173	0.666658043948948	0.11697359439188	0.791743732933951	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Xanthobacteraceae	0.371685475837412	0.569777224322038	0.630760878851155	0.313592468858465	0.029888954812899	0.392457100719566	0.818954194191192	0.160214984271747	0.965171324076654	0.615105192831825	0.781597427910528	0.0102843982055514	0.94432394813611	0.499798989275622	0.889285451779626	0.830678003768048	0.8181283285237	0.620670365662802	0.7594768017291	0.904037206128619	0.490172631113447	0.974543373737557	0.244576462930581	0.695315111950111	0.979055536808444	0.577249905950878	0.0930933992113323	0.741921251967137	0.517650719437801	0.691748415345916	0.700841237378677	0.541030933389482	0.66933944665048	0.908349051449822	0.764427228592858	0.94693685734299	0.649491599836415	0.49930959162607	0.838189568687737	0.880762288635451	0.0433455024494934	0.744216831810157	0.567511020857352	0.432099560137535	0.423006805659801	0.808218649385926	0.682786578872571	0.646640682368663	0.458430882800676	0.8717614118776	0.789668839266184	0.650386470595246	0.98205496849631	0.400403458708805	0.537434219552775	0.324406055600264	0.206353085199401	0.306610894307149	0.217990831925014	0.344969925728765	0.271080702523468	0.0508102979862346	0.890145679764805	0.862189397211238	0.31350994470509	0.778225506043929	0.57548922716737	0.525015391511586	0.497488480619825	0.324485241260895	0.514503183922289	0.769419196667534	0.616472146565247	0.87089508118669	0.988983923001961	0.975974010613813	0.908928690397152	0.542950704644879	0.890714409682553	0.455982970516294	0.605831119093111	0.89168075111553	0.855371299909827	0.446886378864711	0.725540100701486	0.802119571634695	0.596259226086377	0.714220756564732	0.950205299784921	0.91761349801059	0.831409433647862	0.954087568049267	0.159538251429931	0.620944896351295	0.381661085292074	0.900083148271851	0.0379057625916805	0.324183927322277	0.313546186291283	0.797241023453843	0.95109268108062	0.835217166952476	0.57836175594272	0.931848619813234	0.0606632888117756	0.862152801619255	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Propionibacteriaceae	0.0100048219187155	0.0637518915505238	0.771571048971673	0.853284957905043	0.701454547980734	0.761413503050722	0.634472538520257	0.276571388422036	0.00880526201838259	0.907198270929636	0.120701532320051	0.152573036279643	0.00141084740766293	0.00328152161570143	0.274183998500245	0.925889697252497	0.097017702718892	0.0225980501433078	0.390200921882019	0.36173364252882	0.0627972579202081	0.950190644263939	0.0205416307702589	0.312695772224378	0.362635664998666	0.000385095559955036	0.398385399771678	0.223886164858155	0.924572844391225	0.445555034277568	0.570027942384217	0.970128216818837	9.60696891238826e-06	0.810951043901757	0.294170891746313	0.157464189191741	0.0652602418184003	0.0199953261691652	0.119123044240625	0.878022119395982	0.826082945551506	0.521849417841307	0.266309348947808	0.0409021979314959	0.202129824256095	0.0344341728958815	0.213744713039242	0.217871397740549	0.501224712754254	0.0759682264492301	0.0452978982705713	0.230081172859075	0.913891880449864	0.345186867807583	0.218617002318483	0.53798333413503	0.439046983947213	0.60023676996612	0.619820077760486	0.0894737297413097	0.0378969361927549	0.402661933292876	0.846191309255325	0.182571202129011	0.274290248563773	0.408673941333227	0.262242083967094	0.972746264443522	0.000934488338343143	0.244999273412948	0.442697703125069	0.509716170795157	0.275073308958847	0.000542971083994092	0.490650775690208	0.460724165297846	0.580868186682961	0.734623157441323	0.26385921176509	0.00143269392306531	0.10559301128756	0.302013564930772	0.956381496989045	0.0351532272495856	0.264058271998323	0.199669067410532	0.261087057784465	0.386239528303751	0.149752854735813	0.158617747564782	0.622806404086424	0.87992918027975	0.082055949219967	0.416070537554123	0.176206084092639	0.293932560954722	0.702880537367852	0.622646443896105	0.527207899498183	0.0397829661093548	0.00596728652168686	0.130536818722364	0.666657962049923	0.284773156043158	0.241223573435117	0.794639465219377	0.766020694725861	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Aurantimonadaceae	0.726595578403156	0.725584068850786	0.841198923949726	0.842719986102756	0.88181532559275	0.775833954433926	0.948630474307178	0.3049813009477	0.473057341855021	0.949480580356122	0.0277456863635429	0.0679798763093032	0.475237527415937	0.937466263097913	0.215478116914158	0.395137640133618	0.391895423277899	0.442935096403341	0.219095689325291	0.295611289892243	0.365576843821557	0.0805887480664064	0.137566183124402	0.833708031581823	0.536030531073109	0.706460537095709	0.656654033731458	0.744282441833403	0.832142442299098	0.513200846769457	0.0633019924185189	0.654898392273951	0.817414902268766	0.987115808260678	0.641018873812672	0.95121299543013	0.017957262407361	0.723888599465521	0.482436921470334	0.650771222732513	0.897063771118665	0.594866847048986	0.890932820532629	0.201765219694523	0.201804900795191	0.438426982077664	0.316996594203438	0.182216471650087	0.380973550096323	0.484059216425016	0.401829389909635	0.238460106615715	0.14462101826565	0.961343432680465	0.613744872617123	0.996302649298259	0.719494127696406	0.593715905664944	0.922653045533403	0.322239693114791	0.07424252057974	0.802974458253211	0.33500540138377	0.0382320336557442	0.781028862103735	0.000972283382428747	0.361583202961974	0.26053314818239	0.654251768301271	0.0348179476416762	0.697300396048661	0.555126464530987	0.771173668413595	0.160169363997962	0.753242299449109	0.398642053917644	0.985257916029534	0.275408948907235	0.081083095511728	0.776183173887175	0.596225863424429	0.680934629617679	0.0296893682311122	0.983818595174637	0.84860192457413	0.987362418473236	0.527413008970652	0.694809149055247	0.0449304778870076	0.0286203960664965	0.559494962834412	0.406576494392944	0.912327979025922	0.445203867458339	0.209121488022357	0.336320825775532	0.295059844047338	0.494376245349721	0.544015513646616	0.43095910480064	0.723405093815002	0.829333855148794	0.505056248111667	0.318962183284136	0.707326829702881	0.426993458674954	0.768306937112781	0.864905367437492	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Alcaligenaceae	0.614159365551229	0.722501237085837	0.23851511812491	0.450781986827872	0.487002673481661	0.313175242786997	0.413888894080972	0.541404446750092	0.171977930580565	0.775906202087376	0.311928089637015	0.745902300331906	0.115436355206623	0.973711793562541	0.563873816063695	0.0192514265999171	0.134128231806262	0.037700307707952	0.0224822044001301	0.13604624279349	0.603772683114967	0.825762288627733	0.122809160570105	0.0944690201503898	0.579383921646129	0.112070139001052	0.040052417866522	0.426090273035217	0.312018363697256	0.826197692763298	0.420827807151078	0.140578655985154	0.237047111791032	0.456217533505904	0.877078273459913	0.343950934752257	0.140519427396535	0.325633623444898	0.127082472558294	0.758701110486313	0.518573968803332	0.294085338567606	0.65556380252203	0.759027144213043	0.395609318563901	0.0320947659279078	0.229971990364079	0.75659847937111	0.802450079515017	0.168972954311239	0.304151104090011	0.773703736545741	0.0280903490078596	0.241753330055499	0.133887815534249	0.159320270598775	0.71134045761341	0.370105797520052	0.941545967014044	0.671482824696851	0.167663791022425	0.561757978196671	0.0345328020971964	0.408743104575887	0.976563591153892	0.829103778681081	0.272861588147887	0.194526404165744	0.509194532696289	0.606593209289981	0.803509810958079	0.478147529129758	0.523050852569631	0.0976467585515488	0.944405508013696	0.125542144633534	0.636329086492832	0.168159117630216	0.993879903850346	0.300671719624363	0.547114928251568	0.239597376611793	0.845883322894557	0.414612699507977	0.315949823929691	0.00575685070631462	0.381111286202067	0.63188351465822	0.0690542381494719	0.0117251128916717	0.773572489866229	0.659595807510902	0.144475987735164	0.206378943113541	0.586923666969252	0.292729083497373	0.808485241804433	0.221659718031178	0.188316434258146	0.824713884796388	0.638078293713354	0.338003773079367	0.848095295329662	0.0471065359020763	0.0520617901831221	0.555726581416865	0.928331287139853	0.601009699976217	0.821313583326984	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Thermoactinomycetaceae_2	0.755782487800699	0.487701238966338	0.693645682052395	0.332833281915613	0.882612894967937	0.355227750698683	0.538952510377804	0.0726734524393666	0.470908812307112	0.566778930361822	0.201120660219795	0.48684579884443	0.485749051621636	0.184763268801491	0.163367891730164	0.906766893938447	0.0462696688088944	0.730762859137304	0.402705784699845	0.267770485154767	0.34540244257611	0.433674744341938	0.251505367568518	0.960392087130471	0.551671192516118	0.870634566793316	0.966234880562599	0.199561858835158	0.0543174397239917	0.584729202190398	0.8971748943299	0.363682875221289	0.82974384524388	0.967577689331397	0.055775411992616	0.128828429718412	0.0849581639542377	0.76190457974668	0.309166894755011	0.418196680185559	0.781163947208503	0.932108719284624	0.0124784305363843	0.979363404769558	0.415274719402137	0.565002979101118	0.20927832504513	0.467731337276656	0.838374154097807	0.381946590543142	0.493850582880004	0.528521615816897	0.247578219095901	0.718361549401883	0.20493794253194	0.0179815597367125	0.522705584415457	0.708320527064051	0.744375244439608	0.619983785327521	0.647684294189444	0.314176635594561	0.293844123750479	0.231145979105005	0.940689514593898	0.932708473949797	0.227367344650412	0.485242253257294	0.654253869008369	0.555722100843017	0.467641247620618	0.00156149503307843	0.493344365035166	0.289412829531183	0.483918960198771	5.77688461534021e-08	0.607841456170446	0.119442551713188	0.0545856819431692	0.662678321267532	0.554567735716669	0.816229915114892	0.923740323361029	0.906046117427119	0.571631607731524	0.486873340221314	0.204926261084132	0.77759543455712	0.4976548878509	0.101214702047896	0.822764759702438	0.855187207358917	0.585793457474869	0.221816286639248	0.860084758360689	0.387231260664455	0.475126280741379	0.0953974945102264	0.441451964172708	0.500188025834799	0.916099702988076	0.196323331713785	0.660731857973881	0.758699373626243	0.962847891679661	0.481056130636976	0.277323733529241	0.675018756361304	0.867683370782086	0.640365028590199	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Nocardiaceae	0.0496936608115927	0.556955625352204	0.987833590915582	0.086977151525529	0.790209624779542	0.138213025539597	0.0737354365298953	0.00742035399461365	0.150200363957034	0.581961442472418	0.61064341304784	0.779083536293002	0.242744859981802	0.0475910772636563	0.106673092307242	0.11971184451048	0.923464962079937	0.7425140972233	0.0451336313023512	0.150656729841094	0.0589622131699082	0.260701007880886	0.393232656245195	0.102509304148915	0.227181005084687	0.118788618670414	0.293757612296254	0.531501249533708	0.508722972888124	0.0359785346741579	0.896502901787486	0.106878377932894	0.00434482172934429	0.69251675747441	0.0591747658239222	0.838532659636488	0.4684194307537	0.301588169729828	0.609140204505426	0.149353020416473	0.106694567119595	0.487103108688748	0.00255357857668598	0.25309993429298	0.128656128670822	0.398725257858526	0.271040061715084	0.57424799789249	0.414605716695216	0.973223762181509	0.652783847487294	0.950574841829258	0.907509308454311	0.239902323667251	0.154542081487614	0.962585987094657	0.0973455659300416	0.0496944519085774	0.917646592468116	0.0163538342522538	0.238614414147289	0.112444951729682	0.188955589521147	0.220987710724657	0.221798410406951	0.917062002940707	0.753479814625735	0.302069754473588	0.0899839810365048	0.620192025554182	0.291219887213845	0.0543216813581366	0.986311981043889	0.0183344575973091	0.538121104337425	0.190773927314373	0.362977127811499	0.236122352498857	0.911101977652769	0.930818576326577	0.0419771097557517	0.176983908507425	0.908880967859894	0.0379275532208328	0.376280276861348	0.109281594393389	0.341909881258693	0.171306721355531	0.621617862764398	0.170801791997269	0.340174359968286	0.353971706002446	0.915084425375842	0.261514409500837	0.136832131681174	0.672185375192766	0.317363323893688	0.0434668966464588	0.944598891572142	0.151944362196712	0.475378792394932	0.998089314333835	0.396698503214863	0.00922803269001278	0.716595985480079	0.0192186575934731	0.436118697008733	0.00489000231444488	0.415747409889405	0.246732970630604	0.227796679807718	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Kineosporiaceae	0.758022787675934	0.442500746073744	0.941165932881233	0.0195424658358916	0.988146430375427	0.0315109501326548	0.701275137671908	0.646433252183928	0.957007575098018	0.0986873020408105	0.198626506653506	0.90142125547882	0.408654512101912	0.00045996809062589	0.756981230530421	0.937991852887032	0.780644569733179	0.149747591076576	0.74542613571041	0.248800855878246	0.392789457204549	0.809956816763766	0.00711396121983004	0.251537966442757	0.915706930942753	0.395191391866587	0.211716024040717	0.310016693403418	0.477766039976059	0.024665231097113	2.8908545943197e-05	0.607648755987959	0.0978602484475821	0.469140693607345	0.839617841299304	0.805863603882005	0.24297666787431	0.263408914857157	0.465816673091302	0.172414940685097	0.45407368983775	0.42714266620019	0.9721301481194	0.133105429565196	0.882125992705288	0.442046303308744	0.884003392507136	0.193106546883594	0.118950709725464	0.696518475894942	0.453937380842849	0.000198114606456947	0.437017573907647	0.125279154132424	0.503390133775736	0.318626959681055	0.61078307669267	0.292821041113783	0.31371878682645	0.771366289975758	0.958187363143776	0.00295815406690996	0.0885888608933021	0.619958853570276	0.485637271307679	0.431630301631067	0.224417205383257	0.624283041160841	0.511243250867357	0.674289626194811	0.0224983335127704	0.137616873918242	0.353494325837123	0.167628341770412	0.19548210693499	0.961950664215156	0.634823597968232	0.865016230001498	0.177773778767828	0.0645091002128045	0.889119049869668	0.00672967418811344	0.938403519254037	0.826905391809432	0.0631193516316771	0.122968874463957	0.62171629842029	0.247190591262316	0.537759939330052	0.308277112131154	0.757577269090044	0.10562439662761	0.700645532964349	0.559207741062595	0.915593273961628	0.652646217653095	0.00348084123199988	0.918111507620025	0.0406595685655551	0.814216537266514	0.935830115306487	0.980351883521973	0.611364084479557	0.364977909102277	0.19569349430358	0.714409470028243	0.542384472088257	0.0316713977916885	0.171840212224159	0.627064233399672	0.489651868795856	0.695341014030019	0	1	1	1	1	1	1	1	1	1	0.0418102234060222	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Heliobacteriaceae	0.592615197253822	0.868349136258429	0.485107065928787	0.0580414603096052	0.465613171132014	0.0758114820792423	0.613419358285729	0.283088394709293	0.771758367314766	0.400497264037966	0.426524633166632	0.175914138152742	0.733152197376772	0.0638945714244114	0.0129734866592675	0.987804290376044	0.323516510378043	0.619751151141451	0.878710116027387	0.43579252567846	0.00211465569264219	0.310626920756551	0.525412321995564	0.297654361427862	0.330069169515982	0.646457438987005	0.240450793701916	0.289481369342433	0.262866424015551	0.957297901783632	0.378263893623043	0.0346585751225906	0.638407644653596	0.113531790977238	0.48264853851381	0.160230601490547	0.976095323957498	0.820056094515155	0.0678250244020274	0.197905135157788	0.290087911535878	0.331131000134531	0.0248407575982689	0.925743544108685	0.893920466189499	0.345024609546487	0.19178234106194	0.851567888436829	0.0932635345234717	0.455555171825804	0.477658146405037	0.297824159084176	0.0081565821842036	0.227931007628343	0.835246097169827	0.736799627356274	0.87703200120856	0.945880986411902	0.96665429732715	0.0772623346389949	0.977924080515063	0.0849398011534321	0.745125279597367	0.547828520937424	0.712290464198725	0.863290368257256	0.0710913103123713	0.513863290595435	0.874583916423613	0.338041950124855	0.152294246312226	0.000945105111225247	0.953937816963251	0.428202917334791	0.418242553486337	0.690682074099396	0.390036019562106	0.0881467133648565	0.093754567069618	0.290149037831567	0.123527930427226	0.237110601021917	0.307652315083579	0.415034121926789	0.542604135543358	0.485838148567675	0.20263456959092	0.458346945082079	0.89963209361716	0.866596365966927	0.652259947176382	0.0534041747737332	0.376756556328492	0.945111655301288	0.00212876120595895	0.314215052697792	0.327262942030412	0.64916993045071	0.0510043062549971	0.401353597121956	0.903682557480253	0.851016023259963	0.93318023646484	0.526593874935161	0.421143794385184	0.63749535586498	0.367421282663331	0.897094881738839	0.527392503293785	0.0603665153217055	0.704541289272118	0.569457040569532	0.265682798106952	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Oligoflexaceae	0.974470118527946	0.842380560893484	0.749765499940913	0.00684176229015793	0.448219129187261	0.00720503667167679	0.154130536534007	0.688205523541877	0.367039090484963	0.166887265303665	0.000606917973407496	0.00967846299346188	0.0463088825644374	0.014517401075585	0.0438179487313975	0.0512777123891529	0.0324200493138038	0.0417222964873957	0.00160884989434997	0.000697734761935528	0.1431396236893	0.0413767123168157	0.0771582250367198	0.209327531281741	0.173996553888229	0.741755222553714	0.2656724696793	0.0187860132475634	0.671812596854459	0.600511635330826	0.327080228736351	0.694424797787666	0.977034248215943	0.116856280814507	0.954075817439808	0.472269408946963	0.000109435483965388	0.888827495703781	0.00522559308392769	0.132707283995377	0.319695175474939	0.294362112018034	0.683410548154508	0.232202948210709	0.591856464230348	0.107701188489411	0.000684281907010966	0.610887675428442	0.0740167479291834	0.0244332293206619	0.219480212909359	0.0986690855298358	0.46311673940884	0.744028191127889	0.781027984661661	0.560921393243688	0.956660671356734	0.0248708439057976	1.99552478412424e-05	0.00739438334300465	0.0272277691047984	0.00859468270702865	0.767899500016528	0.00309842362763154	0.602322257177761	0.397172496780341	0.0288872358728769	0.00116333931654667	0.147328240391447	0.0970841116556359	0.22792172390566	0.249801044950617	0.111746159757906	0.610892513868766	0.0249480920924939	0.570393687762633	0.00276647345127637	0.00183314162384105	0.00326406683054672	0.00936250165023366	0.686167288830857	0.76864895569586	0.733584014946451	0.467508247111525	0.127850221656311	0.0658433071248113	0.129508865614265	0.790255478884696	0.0721135497331803	0.139953289501967	0.479673413971156	2.69578936033889e-05	0.0792441518573708	0.10717356707205	0.000643592696973362	0.0128465136409156	0.072835149212345	0.0298616507083758	0.0134297281974272	0.24473636021272	0.215105502933617	0.367902304224483	0.149656866698556	0.804851231383717	0.773683426838607	0.0778067473065534	0.47068177243959	0.222030886816545	0.944165512683665	0.90884495865786	0.834685491678642	0.975768076065053	0.155265875601614	0.490782053368834	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0.348860086435467	1	1	1	1	1	1	1	1	0.0450080776000737
